Gender	PrimaryInterest	Hobby	IncomeLevel	NearSchool	WorkingStudent	InternetAccess	MotherEducation	FatherEducation	TrackStrand	GwaRange	StudyHours	SchoolType	Extracurricular	FavoriteSubject	AcademicAwards	Openness1	Openness2	Conscientiousness1	Conscientiousness2	SelfEfficacy1	SelfEfficacy2	ChosenMajor
Female	Undecided	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Average/intermittent access	High School	College Graduate	GAS	Below 75	6-10 hours	Private	Arts / Music	Social Science	No	2	2	3	1	3	3	Bachelor of Science in Customs Administration
Female	Engineering	Gaming	Middle income (₱43,828 - ₱76,667 per month)	No	No	Strong and consistent access	High School	Post-Graduate	STEM	95 - 100	3-5 hours	Public	Arts / Music	Mathematics	Yes	5	3	5	5	5	5	Bachelor of Science in Electrical Engineering
Female	Arts / Design / Creative Media	Drawing / Design	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Average/intermittent access	Elementary	College Graduate	HUMSS	95 - 100	Less than 3 hours	Technical / Vocational High School	Volunteer Work	Arts	Yes	4	5	3	5	3	3	Bachelor of Arts in English Language
Male	Technology / Computing	Coding / Programming	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Average/intermittent access	College Undergraduate	College Undergraduate	STEM	80 - 84	3-5 hours	Technical / Vocational High School	Volunteer Work	ICT / Computer Studies	No	5	5	5	5	5	5	Bachelor of Science in Computer Science
Male	Engineering	Gaming	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	No	Strong and consistent access	College Graduate	College Undergraduate	TVL - ICT	95 - 100	6-10 hours	Technical / Vocational High School	Arts / Music	Mathematics	Yes	3	4	5	5	5	5	Bachelor of Science in Computer Engineering
Male	Education / Teaching	Social activities / Volunteering	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Strong and consistent access	High School	College Graduate	HUMSS	85 - 89	More than 15 hours	Science High School	Leadership / Student Government	Social Science	Yes	3	5	4	4	4	4	Bachelor of Secondary Education major in Social Studies
Male	Technology / Computing	Gaming	Low income (₱10,957 - ₱21,914 per month)	No	No	Limited access	College Graduate	High School	STEM	85 - 89	11-15 hours	Technical / Vocational High School	Academic Clubs	Mathematics	Yes	5	5	5	5	3	3	Bachelor of Science in Information Technology
Female	Business / Finance	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Average/intermittent access	College Graduate	College Graduate	ABM	85 - 89	More than 15 hours	Public	Competitions	Mathematics	Yes	4	5	4	4	5	4	Bachelor of Science in Accountancy
Male	Undecided	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	Yes	Yes	Limited access	Post-Graduate	College Graduate	ABM	80 - 84	Less than 3 hours	Science High School	Volunteer Work	Social Science	No	4	4	4	2	3	3	Bachelor of Science in Customs Administration
Female	Engineering	Gaming	Middle income (₱43,828 - ₱76,667 per month)	No	No	Strong and consistent access	High School	High School	STEM	80 - 84	3-5 hours	Public	None	Mathematics	No	5	3	4	5	3	3	Bachelor of Science in Industrial Engineering
Female	Arts / Design / Creative Media	Music	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Strong and consistent access	College Graduate	High School	Arts & Design	75 - 79	3-5 hours	Private	None	Arts	Yes	5	4	1	2	3	3	Bachelor of Arts in English Language
Female	Education / Teaching	Social activities / Volunteering	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Strong and consistent access	College Undergraduate	College Undergraduate	HUMSS	90 - 94	11-15 hours	Technical / Vocational High School	Competitions	English / Communication	Yes	5	3	4	4	5	5	Bachelor of Secondary Education major in Social Studies
Male	Arts / Design / Creative Media	Drawing / Design	Rich (Above ₱219,140 per month)	Yes	No	Average/intermittent access	Elementary	College Graduate	HUMSS	90 - 94	6-10 hours	Science High School	Competitions	English / Communication	Yes	5	5	3	4	4	5	Bachelor of Arts in English Language
Male	Technology / Computing	Gaming	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	No	No access	College Graduate	Post-Graduate	TVL - ICT	85 - 89	11-15 hours	Private	Leadership / Student Government	Mathematics	No	4	3	4	5	5	4	Bachelor of Science in Computer Science
Male	Business / Finance	Social activities / Volunteering	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	Yes	Limited access	High School	Elementary	ABM	85 - 89	3-5 hours	Science High School	None	Social Science	No	5	4	3	3	5	4	Bachelor of Science in Business Administration major in Human Resource Management
Male	Business / Finance	Entrepreneurship	Middle income (₱43,828 - ₱76,667 per month)	No	No	Average/intermittent access	High School	High School	ABM	95 - 100	6-10 hours	Public	Volunteer Work	Mathematics	Yes	3	4	4	5	4	5	Bachelor of Science in Business Administration major in Operations Management
Male	Education / Teaching	Writing / Reading	Low income (₱10,957 - ₱21,914 per month)	No	No	Strong and consistent access	College Undergraduate	High School	HUMSS	80 - 84	3-5 hours	Technical / Vocational High School	Volunteer Work	Mathematics	No	3	5	5	3	5	3	Bachelor of Secondary Education major in Mathematics
Male	Business / Finance	Entrepreneurship	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Average/intermittent access	High School	Not sure	ABM	95 - 100	6-10 hours	Public	Sports	Business / Accounting	Yes	4	4	5	4	5	5	Bachelor of Science in Business Administration major in Human Resource Management
Female	Social Sciences / Psychology	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	Yes	Yes	Strong and consistent access	College Undergraduate	College Graduate	HUMSS	85 - 89	6-10 hours	Technical / Vocational High School	Competitions	Social Science	Yes	5	4	3	4	3	5	Bachelor of Science in Social Work
Female	Engineering	Gaming	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Limited access	College Graduate	College Graduate	STEM	95 - 100	6-10 hours	Science High School	Leadership / Student Government	Science	Yes	4	4	5	5	5	5	Bachelor of Science in Civil Engineering
Female	Education / Teaching	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	No	No	Strong and consistent access	College Graduate	College Graduate	HUMSS	90 - 94	6-10 hours	Private	Volunteer Work	English / Communication	Yes	4	4	4	4	4	4	Bachelor of Secondary Education major in Filipino
Male	Undecided	Writing / Reading	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Average/intermittent access	Post-Graduate	High School	GAS	75 - 79	3-5 hours	Private	Competitions	Social Science	No	4	2	2	2	2	2	Bachelor of Science in Customs Administration
Male	Business / Finance	Entrepreneurship	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	Yes	Strong and consistent access	College Undergraduate	College Undergraduate	ABM	90 - 94	11-15 hours	Science High School	Leadership / Student Government	Social Science	Yes	5	5	5	4	5	4	Bachelor of Science in Business Administration major in Human Resource Management
Male	Business / Finance	Writing / Reading	Upper income (₱131,484 - ₱219,140 per month)	No	No	Strong and consistent access	College Undergraduate	College Undergraduate	ABM	85 - 89	6-10 hours	Public	Leadership / Student Government	Business / Accounting	Yes	4	2	4	5	4	4	Bachelor of Science in Accountancy
Female	Undecided	Gaming	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Strong and consistent access	College Graduate	College Undergraduate	GAS	75 - 79	6-10 hours	Science High School	Sports	Social Science	No	4	4	1	1	1	1	Bachelor of Science in Real Estate Management
Male	Engineering	Coding / Programming	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Average/intermittent access	High School	College Graduate	STEM	85 - 89	3-5 hours	Science High School	Arts / Music	Mathematics	Yes	5	4	5	5	5	5	Bachelor of Science in Computer Engineering
Male	Engineering	Gaming	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	No access	Elementary	College Graduate	STEM	80 - 84	3-5 hours	Private	Competitions	Mathematics	Yes	3	3	3	4	5	3	Bachelor of Science in Industrial Engineering
Male	Social Sciences / Psychology	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	No	No	Limited access	College Graduate	Elementary	HUMSS	90 - 94	6-10 hours	Private	Volunteer Work	Social Science	Yes	3	5	4	4	4	5	Bachelor of Science in Social Work
Male	Education / Teaching	Writing / Reading	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Limited access	Not sure	College Graduate	STEM	85 - 89	6-10 hours	Private	None	Mathematics	No	4	5	4	3	3	3	Bachelor of Secondary Education major in Science
Female	Engineering	Gaming	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Strong and consistent access	College Graduate	College Graduate	STEM	Below 75	More than 15 hours	Science High School	Arts / Music	Mathematics	No	5	3	1	1	3	2	Bachelor of Science in Industrial Engineering
Male	Business / Finance	Entrepreneurship	Middle income (₱43,828 - ₱76,667 per month)	No	Yes	Strong and consistent access	High School	College Undergraduate	ABM	75 - 79	6-10 hours	Public	Competitions	Mathematics	No	3	3	3	2	3	2	Bachelor of Science in Business Administration major in Operations Management
Male	Social Sciences / Psychology	Writing / Reading	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Strong and consistent access	High School	College Graduate	HUMSS	95 - 100	3-5 hours	Public	None	Social Science	Yes	5	3	4	4	4	4	Bachelor of Science in Social Work
Female	Education / Teaching	Social activities / Volunteering	Upper income (₱131,484 - ₱219,140 per month)	No	No	Limited access	High School	College Graduate	HUMSS	80 - 84	None	Technical / Vocational High School	Competitions	English / Communication	Yes	4	4	5	5	5	5	Bachelor of Secondary Education major in Social Studies
Female	Technology / Computing	Coding / Programming	Low income (₱10,957 - ₱21,914 per month)	No	No	Average/intermittent access	College Graduate	College Undergraduate	TVL - ICT	85 - 89	3-5 hours	Private	Academic Clubs	Mathematics	Yes	4	5	5	3	4	5	Bachelor of Science in Information Technology
Male	Education / Teaching	Sports	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Strong and consistent access	College Undergraduate	High School	HUMSS	90 - 94	6-10 hours	Public	None	Science	Yes	4	5	5	4	4	4	Bachelor of Physical Education
Male	Social Sciences / Psychology	Writing / Reading	Rich (Above ₱219,140 per month)	No	No	Average/intermittent access	College Graduate	High School	HUMSS	85 - 89	More than 15 hours	Science High School	Academic Clubs	Social Science	No	4	4	4	5	4	5	Bachelor of Science in Social Work
Female	Engineering	Gaming	Low income (₱10,957 - ₱21,914 per month)	No	No	Limited access	High School	Elementary	STEM	95 - 100	6-10 hours	Private	None	Science	Yes	3	5	5	5	5	5	Bachelor of Science in Civil Engineering
Male	Technology / Computing	Gaming	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	No	Strong and consistent access	College Graduate	Elementary	STEM	90 - 94	6-10 hours	Science High School	Leadership / Student Government	ICT / Computer Studies	Yes	3	4	4	4	4	4	Bachelor of Science in Information Technology
Male	Education / Teaching	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	Yes	Yes	No access	High School	High School	HUMSS	85 - 89	6-10 hours	Technical / Vocational High School	Leadership / Student Government	Social Science	Yes	4	5	3	5	5	5	Bachelor of Secondary Education major in English
Male	Undecided	Gaming	Poor (Below ₱10,957 per month)	Yes	No	Average/intermittent access	College Graduate	High School	TVL - Industrial Arts	85 - 89	Less than 3 hours	Technical / Vocational High School	None	Undecided	Yes	4	4	4	2	4	4	Bachelor of Science in Criminology
Male	Business / Finance	Social activities / Volunteering	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Average/intermittent access	College Undergraduate	High School	ABM	90 - 94	6-10 hours	Science High School	Leadership / Student Government	Business / Accounting	Yes	4	5	4	4	5	4	Bachelor of Science in Business Administration major in Marketing Management
Female	Social Sciences / Psychology	Writing / Reading	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	No	Limited access	College Undergraduate	High School	HUMSS	85 - 89	11-15 hours	Public	Arts / Music	English / Communication	No	4	4	4	5	4	3	Bachelor of Arts in Political Science
Female	Social Sciences / Psychology	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	No	No	Strong and consistent access	High School	High School	HUMSS	75 - 79	11-15 hours	Public	None	English / Communication	No	4	4	4	1	4	3	Bachelor of Arts in Psychology
Female	Technology / Computing	Coding / Programming	Middle income (₱43,828 - ₱76,667 per month)	No	No	Strong and consistent access	High School	College Undergraduate	STEM	90 - 94	6-10 hours	Science High School	Arts / Music	ICT / Computer Studies	No	5	3	5	4	5	5	Bachelor of Science in Information Technology
Male	Business / Finance	Writing / Reading	Upper-middle income (₱76,667 - ₱131,484 per month)	No	Yes	Strong and consistent access	College Undergraduate	College Graduate	ABM	90 - 94	11-15 hours	Private	None	Business / Accounting	No	2	3	5	5	5	5	Bachelor of Science in Accountancy
Female	Undecided	Social activities / Volunteering	Poor (Below ₱10,957 per month)	No	No	Strong and consistent access	College Undergraduate	College Graduate	TVL - Home Economics	85 - 89	3-5 hours	Science High School	None	Social Science	No	2	3	4	3	2	3	Bachelor of Science in Hospitality Management
Male	Social Sciences / Psychology	Writing / Reading	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Limited access	High School	College Undergraduate	HUMSS	80 - 84	6-10 hours	Public	Competitions	English / Communication	No	4	4	5	3	5	3	Bachelor of Arts in Psychology
Female	Education / Teaching	Writing / Reading	Upper income (₱131,484 - ₱219,140 per month)	No	No	Strong and consistent access	College Undergraduate	Post-Graduate	HUMSS	95 - 100	6-10 hours	Science High School	Sports	Mathematics	Yes	3	5	5	5	4	4	Bachelor of Secondary Education major in Science
Female	Undecided	Gaming	Middle income (₱43,828 - ₱76,667 per month)	No	No	Strong and consistent access	College Undergraduate	Elementary	HUMSS	85 - 89	3-5 hours	Public	Leadership / Student Government	Undecided	No	4	2	3	4	4	3	Bachelor of Science in Criminology
Male	Education / Teaching	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	No	Yes	Strong and consistent access	Post-Graduate	Elementary	Sports Track	85 - 89	3-5 hours	Private	Arts / Music	English / Communication	No	4	5	4	3	4	3	Bachelor of Physical Education
Female	Social Sciences / Psychology	Writing / Reading	Upper income (₱131,484 - ₱219,140 per month)	Yes	No	Strong and consistent access	High School	Elementary	HUMSS	80 - 84	6-10 hours	Public	Academic Clubs	English / Communication	No	4	3	5	4	3	3	Bachelor of Science in Social Work
Male	Engineering	Coding / Programming	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Strong and consistent access	College Undergraduate	College Graduate	TVL - ICT	90 - 94	6-10 hours	Private	Academic Clubs	Mathematics	Yes	5	4	5	5	5	5	Bachelor of Science in Computer Engineering
